test_id,node,test_category,test_description,test,result,failure_reason
1032,leaf2-DC2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf2-DC2 - 192.168.201.8 Destination: 192.168.201.10,FAIL,100% packet loss
1033,leaf2-DC2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf2-DC2 - 192.168.201.8 Destination: 192.168.101.11,FAIL,100% packet loss
1034,leaf2-DC2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf2-DC2 - 192.168.201.8 Destination: 192.168.201.14,FAIL,100% packet loss
1035,leaf2-DC2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf2-DC2 - 192.168.201.8 Destination: 192.168.101.12,FAIL,100% packet loss
1036,leaf2-DC2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf2-DC2 - 192.168.201.8 Destination: 192.168.201.15,FAIL,100% packet loss
1037,leaf2-DC2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf2-DC2 - 192.168.201.8 Destination: 192.168.101.13,FAIL,100% packet loss
1038,leaf2-DC2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf2-DC2 - 192.168.201.8 Destination: 192.168.201.16,FAIL,100% packet loss
1039,leaf3-DC1,Loopback0 Reachability,Loopback0 Reachability,Source: leaf3-DC1 - 192.168.101.3 Destination: 192.168.101.5,FAIL,100% packet loss
1040,leaf3-DC1,Loopback0 Reachability,Loopback0 Reachability,Source: leaf3-DC1 - 192.168.101.3 Destination: 192.168.201.11,FAIL,100% packet loss
1041,leaf3-DC1,Loopback0 Reachability,Loopback0 Reachability,Source: leaf3-DC1 - 192.168.101.3 Destination: 192.168.101.6,FAIL,100% packet loss
1042,leaf3-DC1,Loopback0 Reachability,Loopback0 Reachability,Source: leaf3-DC1 - 192.168.101.3 Destination: 192.168.201.12,FAIL,100% packet loss
1043,leaf3-DC1,Loopback0 Reachability,Loopback0 Reachability,Source: leaf3-DC1 - 192.168.101.3 Destination: 192.168.101.1,FAIL,100% packet loss
1044,leaf3-DC1,Loopback0 Reachability,Loopback0 Reachability,Source: leaf3-DC1 - 192.168.101.3 Destination: 192.168.201.7,FAIL,100% packet loss
1045,leaf3-DC1,Loopback0 Reachability,Loopback0 Reachability,Source: leaf3-DC1 - 192.168.101.3 Destination: 192.168.101.2,FAIL,100% packet loss
1046,leaf3-DC1,Loopback0 Reachability,Loopback0 Reachability,Source: leaf3-DC1 - 192.168.101.3 Destination: 192.168.201.8,FAIL,100% packet loss
1047,leaf3-DC1,Loopback0 Reachability,Loopback0 Reachability,Source: leaf3-DC1 - 192.168.101.3 Destination: 192.168.101.3,FAIL,100% packet loss
1048,leaf3-DC1,Loopback0 Reachability,Loopback0 Reachability,Source: leaf3-DC1 - 192.168.101.3 Destination: 192.168.201.9,FAIL,100% packet loss
1049,leaf3-DC1,Loopback0 Reachability,Loopback0 Reachability,Source: leaf3-DC1 - 192.168.101.3 Destination: 192.168.101.4,FAIL,100% packet loss
1050,leaf3-DC1,Loopback0 Reachability,Loopback0 Reachability,Source: leaf3-DC1 - 192.168.101.3 Destination: 192.168.201.10,FAIL,100% packet loss
1051,leaf3-DC1,Loopback0 Reachability,Loopback0 Reachability,Source: leaf3-DC1 - 192.168.101.3 Destination: 192.168.101.11,FAIL,100% packet loss
1052,leaf3-DC1,Loopback0 Reachability,Loopback0 Reachability,Source: leaf3-DC1 - 192.168.101.3 Destination: 192.168.201.14,FAIL,100% packet loss
1053,leaf3-DC1,Loopback0 Reachability,Loopback0 Reachability,Source: leaf3-DC1 - 192.168.101.3 Destination: 192.168.101.12,FAIL,100% packet loss
1054,leaf3-DC1,Loopback0 Reachability,Loopback0 Reachability,Source: leaf3-DC1 - 192.168.101.3 Destination: 192.168.201.15,FAIL,100% packet loss
1055,leaf3-DC1,Loopback0 Reachability,Loopback0 Reachability,Source: leaf3-DC1 - 192.168.101.3 Destination: 192.168.101.13,FAIL,100% packet loss
1056,leaf3-DC1,Loopback0 Reachability,Loopback0 Reachability,Source: leaf3-DC1 - 192.168.101.3 Destination: 192.168.201.16,FAIL,100% packet loss
1057,leaf3-DC2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf3-DC2 - 192.168.201.9 Destination: 192.168.101.5,FAIL,100% packet loss
1058,leaf3-DC2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf3-DC2 - 192.168.201.9 Destination: 192.168.201.11,FAIL,100% packet loss
1059,leaf3-DC2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf3-DC2 - 192.168.201.9 Destination: 192.168.101.6,FAIL,100% packet loss
1060,leaf3-DC2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf3-DC2 - 192.168.201.9 Destination: 192.168.201.12,FAIL,100% packet loss
1061,leaf3-DC2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf3-DC2 - 192.168.201.9 Destination: 192.168.101.1,FAIL,100% packet loss
1062,leaf3-DC2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf3-DC2 - 192.168.201.9 Destination: 192.168.201.7,FAIL,100% packet loss
1063,leaf3-DC2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf3-DC2 - 192.168.201.9 Destination: 192.168.101.2,FAIL,100% packet loss
1064,leaf3-DC2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf3-DC2 - 192.168.201.9 Destination: 192.168.201.8,FAIL,100% packet loss
1065,leaf3-DC2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf3-DC2 - 192.168.201.9 Destination: 192.168.101.3,FAIL,100% packet loss
1066,leaf3-DC2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf3-DC2 - 192.168.201.9 Destination: 192.168.201.9,FAIL,100% packet loss
1067,leaf3-DC2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf3-DC2 - 192.168.201.9 Destination: 192.168.101.4,FAIL,100% packet loss
1068,leaf3-DC2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf3-DC2 - 192.168.201.9 Destination: 192.168.201.10,FAIL,100% packet loss
1069,leaf3-DC2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf3-DC2 - 192.168.201.9 Destination: 192.168.101.11,FAIL,100% packet loss
1070,leaf3-DC2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf3-DC2 - 192.168.201.9 Destination: 192.168.201.14,FAIL,100% packet loss
1071,leaf3-DC2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf3-DC2 - 192.168.201.9 Destination: 192.168.101.12,FAIL,100% packet loss
1072,leaf3-DC2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf3-DC2 - 192.168.201.9 Destination: 192.168.201.15,FAIL,100% packet loss
1073,leaf3-DC2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf3-DC2 - 192.168.201.9 Destination: 192.168.101.13,FAIL,100% packet loss
1074,leaf3-DC2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf3-DC2 - 192.168.201.9 Destination: 192.168.201.16,FAIL,100% packet loss
1075,leaf4-DC1,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4-DC1 - 192.168.101.4 Destination: 192.168.101.5,FAIL,100% packet loss
1076,leaf4-DC1,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4-DC1 - 192.168.101.4 Destination: 192.168.201.11,FAIL,100% packet loss
1077,leaf4-DC1,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4-DC1 - 192.168.101.4 Destination: 192.168.101.6,FAIL,100% packet loss
1078,leaf4-DC1,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4-DC1 - 192.168.101.4 Destination: 192.168.201.12,FAIL,100% packet loss
1079,leaf4-DC1,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4-DC1 - 192.168.101.4 Destination: 192.168.101.1,FAIL,100% packet loss
1080,leaf4-DC1,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4-DC1 - 192.168.101.4 Destination: 192.168.201.7,FAIL,100% packet loss
1081,leaf4-DC1,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4-DC1 - 192.168.101.4 Destination: 192.168.101.2,FAIL,100% packet loss
1082,leaf4-DC1,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4-DC1 - 192.168.101.4 Destination: 192.168.201.8,FAIL,100% packet loss
1083,leaf4-DC1,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4-DC1 - 192.168.101.4 Destination: 192.168.101.3,FAIL,100% packet loss
1084,leaf4-DC1,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4-DC1 - 192.168.101.4 Destination: 192.168.201.9,FAIL,100% packet loss
1085,leaf4-DC1,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4-DC1 - 192.168.101.4 Destination: 192.168.101.4,FAIL,100% packet loss
1086,leaf4-DC1,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4-DC1 - 192.168.101.4 Destination: 192.168.201.10,FAIL,100% packet loss
1087,leaf4-DC1,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4-DC1 - 192.168.101.4 Destination: 192.168.101.11,FAIL,100% packet loss
1088,leaf4-DC1,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4-DC1 - 192.168.101.4 Destination: 192.168.201.14,FAIL,100% packet loss
1089,leaf4-DC1,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4-DC1 - 192.168.101.4 Destination: 192.168.101.12,FAIL,100% packet loss
1090,leaf4-DC1,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4-DC1 - 192.168.101.4 Destination: 192.168.201.15,FAIL,100% packet loss
1091,leaf4-DC1,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4-DC1 - 192.168.101.4 Destination: 192.168.101.13,FAIL,100% packet loss
1092,leaf4-DC1,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4-DC1 - 192.168.101.4 Destination: 192.168.201.16,FAIL,100% packet loss
1093,leaf4-DC2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4-DC2 - 192.168.201.10 Destination: 192.168.101.5,FAIL,100% packet loss
1094,leaf4-DC2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4-DC2 - 192.168.201.10 Destination: 192.168.201.11,FAIL,100% packet loss
1095,leaf4-DC2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4-DC2 - 192.168.201.10 Destination: 192.168.101.6,FAIL,100% packet loss
1096,leaf4-DC2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4-DC2 - 192.168.201.10 Destination: 192.168.201.12,FAIL,100% packet loss
1097,leaf4-DC2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4-DC2 - 192.168.201.10 Destination: 192.168.101.1,FAIL,100% packet loss
1098,leaf4-DC2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4-DC2 - 192.168.201.10 Destination: 192.168.201.7,FAIL,100% packet loss
1099,leaf4-DC2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4-DC2 - 192.168.201.10 Destination: 192.168.101.2,FAIL,100% packet loss
1100,leaf4-DC2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4-DC2 - 192.168.201.10 Destination: 192.168.201.8,FAIL,100% packet loss
1101,leaf4-DC2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4-DC2 - 192.168.201.10 Destination: 192.168.101.3,FAIL,100% packet loss
1102,leaf4-DC2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4-DC2 - 192.168.201.10 Destination: 192.168.201.9,FAIL,100% packet loss
1103,leaf4-DC2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4-DC2 - 192.168.201.10 Destination: 192.168.101.4,FAIL,100% packet loss
1104,leaf4-DC2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4-DC2 - 192.168.201.10 Destination: 192.168.201.10,FAIL,100% packet loss
1105,leaf4-DC2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4-DC2 - 192.168.201.10 Destination: 192.168.101.11,FAIL,100% packet loss
1106,leaf4-DC2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4-DC2 - 192.168.201.10 Destination: 192.168.201.14,FAIL,100% packet loss
1107,leaf4-DC2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4-DC2 - 192.168.201.10 Destination: 192.168.101.12,FAIL,100% packet loss
1108,leaf4-DC2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4-DC2 - 192.168.201.10 Destination: 192.168.201.15,FAIL,100% packet loss
1109,leaf4-DC2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4-DC2 - 192.168.201.10 Destination: 192.168.101.13,FAIL,100% packet loss
1110,leaf4-DC2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4-DC2 - 192.168.201.10 Destination: 192.168.201.16,FAIL,100% packet loss
